id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm108005,Gotta Kick It Up!,MOVIE,"This was going to be the first year that Marshal Middle School was not going to have a dance team. All that changes when the new Biology teacher, Ms. Bartlett, agrees to be the coach. Now the girls need to prove that they are ready to compete and are able to win; not only to themselves, but to their parents and coach. Using the chant ""si, se puede"" or ""yes, I can"" the Dance team builds their confidence to perform.",2002,G,78,"['comedy', 'drama', 'family']",['US'],,tt0299943,5.6,1801.0,5.257,6.7
tm141309,Skyrunners,MOVIE,"Tyler and his brother find an alien ship which makes Tyler appear older and gives him other abilities. This turns his high school life upside down, and may enable him to help his older brother's love life. After he is abducted by beings who intend to takeover Earth, he must depend on his inept and lovelorn brother to rescue him.",2009,G,92,"['comedy', 'action', 'drama', 'family', 'scifi']",['US'],,tt1479534,5.0,1288.0,7.317,4.9
tm119103,Double Teamed,MOVIE,"Heather and Heidi play volleyball for their school team, when their family decides that they need to go to a bigger school so that they will have a better chance for scholarships. But at the new school, the twins are discovered by the basketball coach. Inspired by the true story of Heather and Heidi Burge.",2002,G,92,"['drama', 'family', 'sport']",['US'],,tt0285528,5.9,3603.0,5.302,6.1
tm145752,Eddie's Million Dollar Cook Off,MOVIE,"Eddie Ogden is his pa's pride and joy as well as the Groundhogs team's only asset as baseball talent. Then Eddie discovers a taste and talent for cuisine. Although his brothers Andy and Alex, and Pa as well as classmates enjoy his dishes, they only mock cooking, so he arranges and 'accidental' registration for him and two friends in Home Economics. Only Eddie -secretly again- and nerdy shrew Bridget Simons enter a national cooking competition for school-kids. Ma finds out and to his surprise proves supportive, as well as the teacher, who once won the competition herself.",2003,G,85,"['comedy', 'sport', 'family']",['US'],,tt0365149,5.9,2879.0,4.598,5.9
tm92184,Heavy Metal Mater,MOVIE,"Mater and Lightning McQueen are ready to rock! When Mater's garage band, Mater and the Gas Caps, records a hit song, Mater becomes a rock legend. Then Lightning joins Mater's band for the rock concert of the century!",2010,,4,['animation'],['US'],,,,,6.923,6.1
tm147121,Dadnapped,MOVIE,"Melissa has a bad case of sibling rivalry, only her competition is a fictional character in her father's best-selling novel about a teenage super spy. When her father is ""dadnapped"" by a group of overzealous fans, it's up to Melissa to help him by tapping her inner superhero.",2009,G,84,"['action', 'comedy', 'crime', 'family']",['US'],,tt1090750,4.7,3040.0,9.62,5.2
tm42235,Jumping Ship,MOVIE,"Joseph, Matthew and Andrew Lawrence (TV's Brotherly Love) star in this thrilling, action-packed sequel to the Disney Channel Original Movie Horse Sense. It's first-class adventure on the high seas for Michael Woods (Joseph Lawrence) and his cousin (Andrew Lawrence) when they charter a private yacht for a fun-filled cruise off the coast of Australia. But the yacht turns out to be a broken-down fishing boat complete with rusting hull! When they find themselves being chased by modern-day pirates, they decide that Jumping Ship with the boat's captain Jake Hunter (Matthew Lawrence) is the only option. Stranded on a desert island without any conveniences from home, these three castaways must work together as a team if they hope to survive and be rescued.",2001,G,92,"['comedy', 'drama', 'family']",['US'],,tt0271172,6.0,1875.0,4.578,6.5
tm28759,Minutemen,MOVIE,"When three high-school friends invent a time-machine, they decide to use it to go back in time and prevent other youngsters from making humiliating mistakes.",2008,G,91,"['scifi', 'comedy', 'family', 'romance', 'thriller']",['US'],,tt1072755,5.8,5949.0,12.05,5.7
tm132504,Prep & Landing,MOVIE,"Wayne gets a new rookie partner, Lanny, after his previous partner got the promotion he wanted. Lanny has to remind Wayne of the Spirit of Christmas and the importance of being an elf in Santa's Prep and Landing elite unit.",2009,G,22,"['fantasy', 'family', 'animation', 'comedy']",['US'],,tt1474311,7.6,3339.0,7.357,7.0
tm33408,The Cheetah Girls: One World,MOVIE,"Chanel, Dorinda, and Aqua, are off to India to star in a Bollywood movie. But when there they discover that they will have to compete against each other to get the role in the movie. Will the Cheetah's break up again?",2008,G,90,"['drama', 'comedy', 'family', 'animation', 'romance', 'war']",['US'],,tt1013542,4.5,4437.0,9.685,6.1
tm46442,Three Days,MOVIE,"Ten years ago, Andrew married his childhood sweetheart, Beth. Now Andrew's a high-powered literary agent, but his relationship with his wife has not fared as well. When Beth is tragically killed just days before Christmas, an angel gives Andrew the chance to relive the last three days his wife was alive. But he can't change fate and Beth will still lose her life. However, Andrew can still discover the gift Beth needs most from him.",2001,,91,"['drama', 'fantasy', 'family']",['US'],,tt0238662,6.8,1096.0,3.129,6.1
tm138168,Boundin',MOVIE,"On a high mountain plain lives a lamb with wool of such remarkable sheen that he breaks into high-steppin' dance. But there comes a day when he loses his lustrous coat and, along with it, his pride. It takes a wise jackalope - a horn-adorned rabbit - to teach the moping lamb that wooly or not, it's what's inside that'll help him rebound from life's troubles.",2003,G,5,['comedy'],['US'],,,,,9.539,6.6
tm77963,Johnny Kapahala: Back on Board,MOVIE,"Johnny Kapahala, a teen snowboarding champion from Vermont, returns to Oahu, Hawaii, for the wedding of his hero -- his grandfather, local surf legend Johnny Tsunami -- and to catch a few famous Kauai waves. When Johnny arrives, he meets his new family including ""Uncle Chris"" (the 12-year-old son of his new step-grandmother) who resents the upcoming marriage. Chris's only interest is to join a mountain boarding crew led by a teenage bully. When Johnny's grandfather and his new wife open a surf shop that also caters to mountain boarders, they are soon embroiled in a turf war with a rival shop owner who wants to shut their business down.",2007,,90,"['drama', 'comedy', 'family', 'sport']",['US'],,tt0942378,5.4,2189.0,8.643,6.0
tm44379,Stonehenge: Decoded,MOVIE,Stonehenge Decoded presents world renowned archaeologists as they reveal a revolutionary new theory about who built Stonehenge and why.,2008,PG,92,"['documentation', 'history']",['US'],,tt1245537,6.3,240.0,2.383,6.9
tm186208,The Proud Family Movie,MOVIE,"Penny and her family are lured on an all expenses paid vacation where a mad scientist captures them, refusing to let them go because Oscar won't reveal his on of his secret Proud Snacks formulas.",2005,G,90,"['comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],,tt0448090,5.3,1753.0,11.025,5.9
tm129695,The Even Stevens Movie,MOVIE,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!",2003,G,94,"['comedy', 'family']",['US'],,tt0327698,6.1,7020.0,7.925,5.7
tm80896,Tiger Cruise,MOVIE,"On its last leg homeward, from Pearl Harbour (Hawaii) to San Diego, the USS Constellation hosts a jolly 'tiger cruise' for USNavy, Marines and USNAF relatives, mainly minors ('Navy brats'). Attitudes and emotions vary from simple joy to open frustration, the worst brat being XO commander Gary Dolan's daughter Maddie, who wants him to refuse a promotion to command for a shore job. Then the news of the WCC terror crisis changes everything, as the crew is recalled to war footing.",2005,,88,"['drama', 'family']",['US'],,tt0397113,5.9,1450.0,3.959,5.9
tm71993,The Secret of the Magic Gourd,MOVIE,"The Secret of the Magic Gourd follows the wondrous adventures of a young schoolboy named Wang Bao. When Wang Bao discovers a magical gourd that can instantly grant his every wish, the awkward child suddenly becomes a hero amongst his curious classmates. When the gourd proves more of a burden than a blessing and the boy decides to get rid of it, he quickly discovers that's easier said than done.",2007,G,85,"['drama', 'family']","['HK', 'US', 'CN']",,tt0496386,5.1,714.0,33.249,7.3
tm30433,The Fox and the Hound 2,MOVIE,"Best friends Tod, a fox kit, and Copper, a hound puppy, visit a country fair when they see a band of dogs called ""The Singin' Strays"". The band has five members: Dixie, Cash, Granny Rose, and twin brothers Waylon and Floyd. It is important that they perform well because a talent scout is visiting.",2006,G,69,['animation'],['US'],,,,,52.276,6.0
tm150525,Jonas Brothers: The Concert Experience,MOVIE,"Grab a backstage pass to the Jonas Brothers' motion picture debut! Kevin, Joe and Nick are ""Burning Up"" the stage and inviting you inside their personal world for the adventure of a lifetime. This colossal movie event launches the world's hottest band straight into your living room – and includes guest appearances by chart-topping artists Demi Lovato and Taylor Swift! Secure your VIP pass to a once-in-a-lifetime experience with the Jonas Brothers. Get ready to hang out with this multitalented trio, and take an intimate look at what their lives are like offstage and behind the scenes. It's the music-filled movie event perfect for the whole family!",2009,G,76,"['documentation', 'music', 'family']",['US'],,tt1229827,1.6,17472.0,5.96,6.3
tm93001,Prep & Landing Stocking Stuffer: Operation: Secret Santa,MOVIE,"Wayne and Lanny, now partners, are called by Magee to meet with a secret contact – Mrs. Claus, who sends them on a new mission to retrieve a box from Santa’s secret workshop. Later they sneak into Santa’s office while he is asleep, using their high tech equipment from the previous film. Lanny’s expertise at dressing the tree enables them to enter the hidden workshop where they recover the box and escape just in time. But what is the box for?",2010,G,7,"['family', 'animation', 'fantasy', 'comedy']",['US'],,tt4955164,6.8,1892.0,6.99,6.7
tm96601,Moon Mater,MOVIE,"Mater is the first tow truck on the moon! When an auto-naut gets stranded on his lunar mission, it's up to Mater to venture into space and tow him back to Earth (with a little help from his friend Lightning McQueen, of course).",2010,G,4,"['animation', 'comedy']",['US'],,,,,3.726,6.1
tm85123,Mickey's Twice Upon a Christmas,MOVIE,"Santa Claus, Mickey Mouse and all his Disney pals star in an original movie about the importance of opening your heart to the true spirit of Christmas. Stubborn old Donald tries in vain to resist the joys of the season, and Mickey and Pluto learn a great lesson about the power of friendship.",2004,G,68,"['animation', 'family']",['US'],,,,,12.43,7.1
tm133875,Destino,MOVIE,"Short film to a song of love lost and rediscovered, a woman sees and undergoes surreal transformations. Her lover's face melts off, she dons a dress from the shadow of a bell and becomes a dandelion, ants crawl out of a hand and become Frenchmen riding bicycles. Not to mention the turtles with faces on their backs that collide to form a ballerina, or the bizarre baseball game.",2003,PG,7,['animation'],['US'],,,,,8.455,7.2
tm26534,Roving Mars,MOVIE,Join the Mars rovers Spirit and Opportunity for an awe-inspiring journey to the surface of the mysterious red planet.,2006,PG,40,['documentation'],['US'],,,,,2.963,7.3
tm130402,Young Black Stallion,MOVIE,"When courageous young Neera becomes separated from her family in the desert, she chances upon a wild colt. Together they find friendship, trust, and their way back home only to discover her family is about to lose everything!",2003,G,49,"['drama', 'family', 'action']",['US'],,tt0318850,5.4,1169.0,8.35,6.7
tm143422,Hatching Pete,MOVIE,"Pete Ivey (Jason Dolley) is the type of guy who's easily overlooked in the school halls -- unlike his boisterous best friend, Cleatus Poole (Mitchel Musso), who's proudly carrying on the family tradition of spreading school spirit as the spirited Brewster High chicken. But when the costume prompts an allergy attack, Poole begs Pete to take his place at center court; the resulting anonymity frees Pete to discover his inner star. Trouble is, it's Poole who's getting all the attention from fans, who think he's the one behind the mask. Meanwhile, Pete's attempts to get noticed by pretty new girl Angela (Josie Loren) are complicated by the fact that she's also entranced with the mysterious man in the chicken suit. In the end, Pete must decide whether facing the possibility of rejection is worth revealing himself for what -- and who -- he really is.",2009,,90,"['comedy', 'family']",['US'],,tt1222818,5.3,2746.0,9.371,5.6
tm34566,Zenon: The Zequel,MOVIE,Zenon Kar is 15 and lives on a space station which the military has taken over and is dismantling. She receives a mysterious signal and must convince everyone that it's from aliens who have come to help them.,2001,G,100,"['scifi', 'comedy', 'family']","['NZ', 'US']",,tt0271271,5.7,3873.0,7.322,5.8
tm168266,One Man Band,MOVIE,"With one coin to make a wish at the piazza fountain, a peasant girl encounters two competing street performers who'd prefer the coin find its way into their tip jars. The little girl, Tippy, is caught in the middle as a musical duel ensues between the one-man-bands.",2005,G,4,['animation'],['US'],,,,,11.32,7.3
tm49618,Mater the Greater,MOVIE,Mater tells Lightning McQueen about his former job as a daredevil.,2008,G,4,['animation'],['US'],,,,,6.387,6.0
tm179424,Life Is Ruff,MOVIE,"Calvin Wheeler is a scheming 13-year-old boy with everything going for him, except for an original issue of his precious comic book collection. When a prized show-dog chases him down while skateboarding one day, his owner inadvertently convinces him to adopt and train a dog of his own. However the only one available, is an uncouth stray Labrador/St. Bernard-mix named Tyko from a local animal shelter, who proves to be more than anybody can handle.",2005,PG,84,"['family', 'comedy']",['US'],,tt0450455,4.8,1367.0,4.334,5.6
tm26303,The Little Matchgirl,MOVIE,"An animated short based on Hans Christian Andersen's tale about a poor young girl with a burning desire to find comfort and happiness in her life. Desperate to keep warm, the girl lights the matches she sells, and envisions a very different life for herself in the fiery flames filled with images of loving relatives, bountiful food, and a place to call home.",2006,G,7,['drama'],['US'],,,,,6.626,7.5
tm97996,Mater Private Eye,MOVIE,"Detective Mater is hot on the trail of a dastardly car-napping! When Tia's sister goes missing, Mater is the only car she can turn to. With this tow truck on the case, anything can happen.",2010,G,5,['comedy'],['US'],,,,,5.998,6.2
tm79179,Pixel Perfect,MOVIE,"Samantha's band, the Zettabytes, is meeting with little success, so her friend Roscoe uses his knowledge of technology designed by his father to create a holographic lead singer, Loretta Modern. The band instantly becomes successful, but Samantha begins to feel alienated, Roscoe discovers feelings for Samantha, and Loretta struggles with individuality.",2004,,85,"['scifi', 'fantasy', 'music', 'family', 'comedy']",['US'],,tt0393596,5.6,3619.0,4.536,5.2
tm153529,Super Rhino,MOVIE,"This short begins with the star canine and his owner Penny in peril from ""The Man with the Green Eye"", trapped within his fortress protected by overwhelming defenses, tied up and suspended high above a bottomless pit that's surrounded by fire. So Penny's father transforms Rhino into a super hamster to save the day.",2009,G,5,['comedy'],['US'],,,,,7.324,6.0
tm130492,You Wish!,MOVIE,"Alex is a high school student who always feels like he is overshadowed by his little brother Stevie; he can't get the girl of his dreams; he and his two best friends, Abby and James, are outsiders at school; and he is constantly benched on his football team. Then Stevie receives a lucky coin from a strange old man, a coin which he gives to Alex, telling him to make a wish. The next day, Alex gets everything he ever wished for - Stevie is gone (in fact, he is the star of his own TV show, and his family don't even know him); Alex dates the most popular girl at school; he is one of the most popular kids himself; and he is the star of the football team. At first he enjoys his new life, only to later find out that everything that was great in his original life now is gone.",2003,,87,"['comedy', 'family', 'fantasy', 'drama']",['US'],,tt0329783,6.0,1888.0,5.137,5.7
tm81543,Sacred Planet,MOVIE,"SACRED PLANET is a journey away from the hectic ""world"" we live in. Through stunning cinematography, it transports you to some of the most fascinating, exotic, and remote sites on Earth, giving you new insights into her diverse landscapes, peoples, and animals. You'll be mesmerized by the beauty of these all-but-forgotten faraway places, the majesty of the creatures who live there, and the wisdom of the elders who hold the knowledge of the past. This magical around-the-world odyssey is an awe-inspiring wonder the entire family will enjoy.",2004,G,46,['documentation'],['US'],,,,,3.091,6.6
tm767,'Twas the Night,MOVIE,A mischievous 14-year-old boy and his irresponsible uncle almost ruin Christmas when they decide to take Santa's new high-tech sleigh for a joyride.,2001,G,84,"['family', 'comedy']",['US'],,tt0282223,5.2,1031.0,4.467,5.4
tm69497,Snowglobe,MOVIE,"A young woman discovers a Christmas-themed dreamworld inside a magical snowglobe. Angela loves Christmas more than anything. However, her family does not share her love for the holiday at all. When she is about to breakdown because of her family, she receives a snowglobe in the mail. When she opens up the snowglobe, she is transported into the world inside, where Christmas is the heart and soul for everyone who lives there. She discovers she can return to her world by going down a small path in the small forest at the edge of the village, and can return whenever she winds up the snowglobe. After a long set of visits to the globe, she accidentally gets trapped inside.",2007,,120,"['scifi', 'fantasy', 'romance', 'comedy', 'family']",['CA'],,tt1068284,5.8,2487.0,5.49,6.3
tm885767,Secrets of the King Cobra,MOVIE,A new scientific expedition follows the King Cobra into the wild for the first time.,2010,PG,46,['documentation'],[],,,,,3.226,4.0
tm77376,Going to the Mat,MOVIE,"Jace Newfield has a problem. Besides being blind and being the new kid at school, his problem is that the kids at his new school thinks he's a jerk. Jace has to find a way to be accepted into his new school. Joining the wrestling team just might work.",2004,,96,"['drama', 'family', 'sport']",['US'],,tt0399104,6.7,1419.0,3.601,6.8
tm138513,Trail of the Panda,MOVIE,"From the Disney World Cinema Collection, Trail of the Panda is a heart-warming story about enduring friendship between a boy and a panda cub.",2009,G,88,['family'],['CN'],,tt1247700,6.3,206.0,2.065,8.1
tm43035,Walt & El Grupo,MOVIE,"The year was 1941, and the world was on the brink of war. In an effort to improve relations between the Americas, the Roosevelt administration called upon one of Hollywood’s most influential filmmakers to embark on a special goodwill tour. Written and directed by Theodore Thomas (“Frank and Ollie”) and produced by Kuniko Okubo, the documentary WALT & EL GRUPO chronicles the amazing ten-week trip that Walt Disney and his hand-picked group of artists and filmmaking talent (later known as “El Grupo”) took to South America at the behest of the U.S. Government as part of the Good Neighbor Policy.",2008,PG,106,"['documentation', 'family']","['US', 'BR']",,tt1223150,6.4,416.0,2.39,5.9
tm144792,Right on Track,MOVIE,"Based a on a true story about two sisters who came out on top of a man's sport. The story is based on Erica and Courtney Enders, two sisters who get in to junior drag racing and make it all the way to the top. The two sisters fight a battle of fellow racers who are against having girls race with them therefore it pushes them harder to compete against their competition. Erica becomes stressed when her racing life becomes mixed with her social life and academic goals, and decided to quit racing, until she realizes racing is what she truly wants to do. Finally towards the end of their teen years the Enders sisters come out on top to win the junior drag racing national title. They continue to race throughout high school and college, and still do so today.",2003,G,89,"['family', 'drama']",['US'],,tt0323810,6.1,1365.0,5.047,6.5
tm112696,A Ring of Endless Light,MOVIE,"When 15-year-old Vicky Austin, her sister Suzy and little brother Rob visit their grandfather on Seven Bay Island, Vicky faces several unexpected challenges. Her beloved grandfather, retired Reverend Eaton, seems to be seriously ill, but tries to pretend that nothing is wrong. Vicky met the rich but emotionally troubled Zachary Gray the previous summer, and he reappears to renew the acquaintance. Another boy, 17-year-old Adam Eddington, recruits Vicky to help him with a research project, working with a dolphin called Basil. Vicky discovers she can communicate telepathically with the dolphin and his mate - and possibly with Adam as well",2002,,88,"['drama', 'romance', 'family']",['US'],,tt0282123,5.8,1280.0,5.141,6.8
tm167139,Buffalo Dreams,MOVIE,"Josh Townsend finds himself living in New Mexico after his father's new job requires the family to move from their home in Utah. While acclimating to his new surroundings, Josh becomes involved with a group of teens attempting to preserve the buffalo and Navajo traditions. Along the way he makes friends and learns important lessons about life in this Disney Channel Original movie.",2005,,90,"['drama', 'family']",['US'],,tt0430932,5.5,534.0,3.644,5.2
tm33832,Hounded,MOVIE,A teenager ends up being hounded by a well-groomed and seemingly cute and tiny dog that actually turns out to be a nightmare of a beast.,2001,,91,"['comedy', 'drama', 'family']",['US'],,tt0274557,4.9,1014.0,4.544,5.2
tm51679,The Poof Point,MOVIE,"This is a movie about two scientists who invent a time machine. A critical part falls out of the time machine before they get into it to test it. Nothing seems to happen at first, but when they wake up the next day they are regressing in age (physically and mentally).",2001,PG,79,"['comedy', 'family', 'scifi']",['US'],,tt0274728,4.4,559.0,3.509,5.2
tm155287,Journey to Shark Eden,MOVIE,"Far from civilization, a team of scientists, led by Dr. Enric Sala and joined by Explorer-in-Residence Mike Fay, search in a wilderness of waves for ancient secrets and living treasures. In the most comprehensive survey ever attempted, our scientists discover a hidden world found no where else on earth. Full of coral, fish, and, especially, sharks - this is a world where predators outnumber prey. What they find could change our understanding of coral reefs forever. Enric Sala and his team search for the key to save our planet's reefs... in a hidden paradise called Shark Eden.",2009,,60,['documentation'],['US'],,,,,2.938,8.8
tm145649,George & A.J.,MOVIE,George & A.J. is a short film created by Pixar which uses characters from the film Up to tell what Nurses George and A.J. did after Carl Fredricksen left with his house tied to balloons in the feature film.,2009,G,4,"['animation', 'family']",['US'],,,,,6.146,5.9
tm96153,Big Sur-Wild California,MOVIE,"National Geographic presents a comprehensive view of the spectacular California coastal area known as Big Sur—through the eyes of three intrinsically connected native creatures. Fly with the California condors and capture the panoramic view of Big Sur’s many topside layers, and dive with California’s sea otters to investigate life below the waves. Then, follow the stealthy mountain lions and see how the scavengers, the key-stone species and this top predator are all critical contributors to Big Sur’s unique habitat",2010,G,47,['documentation'],['US'],,,,,1.601,6.0
tm87072,America's Heart and Soul,MOVIE,"Filmmaker Louis Schwartzberg hits the road to capture America's people and its natural beauty. sea to shining sea, from amber waves of grain to purple mountain majesties, it's not merely the land that makes America beautiful -- it's her people. Captured with stunning cinematography, AMERICA'S HEART & SOUL takes you on a journey that weaves across this great nation, revealing a rich tapestry of ordinary people living extraordinary lives as they follow their dreams with the freedom of spirit that's uniquely American. From the Vermont dairy farmer, to the blind mountain climber, to the father and son marathon runners, their inspiring stories are as different as can be -- passionate, colorful, courageous, funny, touching.",2004,PG,84,"['documentation', 'family']",['US'],,tt0381006,5.0,681.0,2.166,3.6
tm142089,Kingdom of the Blue Whale,MOVIE,"Supported by the National Geographic Society, the world's eminent blue whale scientists embark on a revolutionary mission: They'll find, identify, and tag California blue whales, use the DNA samples to confirm the sex of individual whales, then rejoin the massive creatures' stunning migration when they collect at a chimera known as the Costa Rica Dome.",2009,PG,96,['documentation'],['US'],,tt1403075,6.8,183.0,5.176,5.8
tm173805,Pirates of the Caribbean: On Stranger Tides,MOVIE,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",2011,PG-13,137,"['fantasy', 'action']","['GB', 'US']",,tt1298650,6.6,513684.0,556.515,6.5
tm165634,X-Men: First Class,MOVIE,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",2011,PG-13,131,"['action', 'scifi']",['US'],,tt1270798,7.7,678781.0,3.144,7.3
tm64957,The Avengers,MOVIE,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",2012,PG-13,143,"['scifi', 'action']",['US'],,tt0848228,8.0,1353907.0,262.184,7.7
tm171064,Thor,MOVIE,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",2011,PG-13,115,"['fantasy', 'action', 'scifi']",['US'],,tt0800369,7.0,817467.0,140.695,6.8
tm72333,John Carter,MOVIE,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",2012,PG-13,132,"['scifi', 'action', 'european']",['US'],,tt0401729,6.6,269059.0,99.635,6.2
tm162906,Captain America: The First Avenger,MOVIE,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",2011,PG-13,124,"['scifi', 'action']",['US'],,tt0458339,6.9,818841.0,102.723,7.0
tm30584,Wreck-It Ralph,MOVIE,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",2012,PG,120,"['comedy', 'animation', 'family', 'fantasy', 'scifi']",['US'],,tt1772341,7.7,411592.0,94.096,7.3
tm64880,Chasing Mavericks,MOVIE,Surfer Jay Moriarity sets out to ride the Northern California break known as Mavericks.,2012,PG,112,"['drama', 'sport']",['US'],,tt1629757,7.1,32630.0,11.754,7.0
tm37884,Red Tails,MOVIE,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",2012,PG-13,125,"['action', 'drama', 'history', 'war']",['US'],,tt0485985,5.9,35424.0,47.974,6.5
tm167877,We Bought a Zoo,MOVIE,"Benjamin has lost his wife and, in a bid to start his life over, purchases a large house that has a zoo – welcome news for his daughter, but his son is not happy about it. The zoo is in need of renovation and Benjamin sets about the work with the head keeper and the rest of the staff, but, the zoo soon runs into financial trouble.",2011,PG,124,"['drama', 'comedy', 'family']",['US'],,tt1389137,7.1,142052.0,17.087,6.7
tm183353,Gnomeo & Juliet,MOVIE,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",2011,G,84,"['animation', 'family', 'fantasy', 'romance', 'comedy']","['US', 'GB']",,tt0791305,5.9,54964.0,28.808,5.8
tm51645,Brave,MOVIE,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",2012,PG,93,"['comedy', 'fantasy', 'animation', 'family']",['US'],,tt1217209,7.1,401832.0,91.765,7.0
tm164345,The Muppets,MOVIE,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet brother, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",2011,PG,103,"['comedy', 'family']",['US'],,tt1204342,7.1,91680.0,26.214,6.6
tm160213,Winnie the Pooh,MOVIE,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Owl convinces Pooh, Tigger, Rabbit, Piglet, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to rescue him.",2011,G,63,"['animation', 'family', 'fantasy', 'comedy', 'drama', 'european']",['US'],,tt1449283,7.1,24456.0,24.107,6.9
tm63238,Frankenweenie,MOVIE,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.",2012,PG,87,"['comedy', 'animation', 'drama', 'family', 'horror', 'scifi', 'thriller']",['US'],,tt1142977,6.9,104697.0,39.181,6.9
tm57906,Ice Age: Continental Drift,MOVIE,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",2012,PG,88,"['comedy', 'action', 'family', 'animation', 'drama', 'fantasy']",['US'],,tt1667889,6.5,205716.0,84.984,6.3
tm171776,Cars 2,MOVIE,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,2011,G,106,"['animation', 'fantasy', 'comedy', 'family', 'sport', 'drama', 'crime', 'scifi']",['US'],,tt1216475,6.2,181748.0,96.305,6.0
tm68246,Diary of a Wimpy Kid: Dog Days,MOVIE,"It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.",2012,PG,94,"['comedy', 'family']",['US'],,tt2023453,6.3,25206.0,26.066,6.3
